iteratie, x pos,y pos,deltavx,deltavy, lichtcoefficient
1560,19.19181619947751,2.411323409104713,-0.0015616398154996594,-0.0019665006694170647,0.3332595714594046
1570,19.30030006140115,2.415942859377267,-0.0015571570397105896,-0.0019890158797438912,0.3332595714594046
1580,19.408628252183455,2.4203631842413706,-0.001552693539266791,-0.002011434277632773,0.3332595714594046
1590,19.51680121798322,2.424582142817737,-0.0015482492038139141,-0.0020337564173499726,0.3332595714594046
1600,19.62481940304386,2.428597503847405,-0.001543823923786249,-0.0020559828492007315,0.3332595714594046
1610,19.732683249704316,2.4324070456367526,-0.001539417590399972,-0.002078114119563181,0.3332595714594046
1620,19.840393198409945,2.436008556002895,-0.001535030095646455,-0.0021001507709219568,0.3332595714594046
1630,19.947949687723316,2.439399832219478,-0.001530661332285651,-0.002122093341901409,0.3332595714594046
1640,20.055353154334913,2.4425786809628516,-0.0015263111938395362,-0.0021439423672985534,0.3332595714594046
1650,20.162604033073773,2.445542918258627,-0.0015219795745856257,-0.0021656983781156293,0.3332595714594046
1660,20.269702756918093,2.4482903694286153,-0.0015176663695505453,-0.0021873619015923902,0.3332595714594046
1670,20.37664975700566,2.4508188690381405,-0.0015133714745036706,-0.002208933461238048,0.3332595714594046
1680,20.4834454626443,2.4531262608437263,-0.0015090947859508332,-0.0022304135768628913,0.3332595714594046
1690,20.59009030132222,2.4552103977411512,-0.0015048362011280808,-0.0022518027646096198,0.3332595714594046
1700,20.69658469871827,2.4570691417138684,-0.0015005956179955083,-0.002273101536984331,0.3332595714594046
1710,20.802929078712143,2.4587003637817944,-0.0014963729352311373,-0.002294310402887261,0.3332595714594046
1720,20.909123863394495,2.4601019439504523,-0.0014921680522248706,-0.0023154298676431456,0.3332595714594046
1730,21.015169473076995,2.4612717711604764,-0.0014879808690724929,-0.002336460433031359,0.3332595714594046
1740,21.121066326302323,2.4622077432374665,-0.0014838112865697408,-0.0023574025973156906,0.3332595714594046
1750,21.22681483985409,2.4629077668421995,-0.0014796592062064206,-0.002378256855273892,0.3332595714594046
1760,21.332415428766648,2.4633697574211837,-0.0014755245301605947,-0.0023990236982268797,0.3332595714594046
1770,21.4378685063349,2.463591639157564,-0.001471407161292814,-0.002419703614067694,0.3332595714594046
1780,21.543174484123984,2.463571344922362,-0.001467307003140417,-0.0024402970872901496,0.3332595714594046
1790,21.648333771978926,2.463306816226064,-0.001463223959911874,-0.0024608045990172187,0.3332595714594046
1800,21.75334677803421,2.4627960031705385,-0.0014591579364811977,-0.002481226627029126,0.3332595714594046
1810,21.858213908723275,2.4620368644012958,-0.0014551088383823953,-0.0025015636457912027,0.3332595714594046
1820,21.962935568787984,2.461027367060071,-0.0014510765718039843,-0.002521816126481431,0.3332595714594046
